"filename","taint result","taint failure reason","is vulnerability","applicable for utbot","not applicability reason","TESTFILES_DIR","System","`while` cycle","`for` cycle","File","Files","FileInputStream","FileOutputStream","Cookie","Paths","Path","URLDecoder","StringBuilder","Enumeration","ESAPI","SeparateClassRequest","OWASP Utils",Base64
"BenchmarkTest02029","FALSE","addition of tainted data to a map does not taint the map","FALSE","TRUE","","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02030","FALSE","difficult dataflow","FALSE","FALSE","org.apache.commons.codec.binary.Base64 no class def + сам utbot падает на этом примере + reflection","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE"
"BenchmarkTest02031","TRUE","does not rely on actual results of int calculations - overapproximation","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02032","TRUE","","TRUE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02033","TRUE","does not rely on the actual value that is picked via charAt(idx) - overapproximation","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02034","TRUE","","TRUE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02035","TRUE","does not rely on actual results of int calculations - overapproximation","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02105","FALSE","addition of tainted data into a list does not taint the list","TRUE","TRUE","","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02106","FALSE","string decoding operations","TRUE","UNSURE","org.apache.commons.codec.binary.Base64 no class def + сам utbot падает на этом примере","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"BenchmarkTest02107","TRUE","does not rely on actual results of int calculations - overapproximation","FALSE","TRUE","","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02108","FALSE","addition of tainted data to a map does not taint the map","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02109","FALSE","string decoding operations","TRUE","UNSURE","org.apache.commons.codec.binary.Base64 no class def + сам utbot падает на этом примере","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"BenchmarkTest02110","FALSE","addition of tainted data into a list does not taint the list","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02111","FALSE","addition of tainted data into a list does not taint the list","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02112","TRUE","","TRUE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02113","TRUE","","TRUE","TRUE","","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02197","FALSE","data access from a tainted array does not make data tainted","TRUE","TRUE","","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02198","FALSE","data access from a tainted array does not make data tainted","TRUE","TRUE","","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02199","FALSE","data access from a tainted array does not make data tainted","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02200","FALSE","data access from a tainted array does not make data tainted","FALSE","TRUE","","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02201","FALSE","data access from a tainted array does not make data tainted","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02202","FALSE","data access from a tainted array does not make data tainted","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02203","FALSE","data access from a tainted array does not make data tainted","FALSE","FALSE","org.apache.commons.codec.binary.Base64 no class def + сам utbot падает на этом примере + reflection","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE"
"BenchmarkTest02204","FALSE","data access from a tainted array does not make data tainted","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02205","FALSE","data access from a tainted array does not make data tainted","TRUE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02206","FALSE","data access from a tainted array does not make data tainted","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02207","FALSE","data access from a tainted array does not make data tainted","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02300","FALSE","usage of an array as a source return does not make the array tainted","FALSE","FALSE","org.apache.commons.codec.binary.Base64 no class def + сам utbot падает на этом примере + reflection","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE"
"BenchmarkTest02301","FALSE","usage of an array as a source return does not make the array tainted","FALSE","TRUE","","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02302","FALSE","usage of an array as a source return does not make the array tainted","TRUE","FALSE","reflection","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02303","FALSE","usage of an array as a source return does not make the array tainted","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02304","FALSE","usage of an array as a source return does not make the array tainted","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02377","TRUE","","TRUE","TRUE","","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"BenchmarkTest02378","FALSE","URI creation with a tainted parameter does not taint the URI","TRUE","FALSE","reflection","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02379","FALSE","addition of tainted data into a list does not taint the list","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02380","FALSE","difficult dataflow","FALSE","FALSE","org.apache.commons.codec.binary.Base64 no class def + сам utbot падает на этом примере + reflection","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"BenchmarkTest02381","FALSE","addition of tainted data to a map does not taint the map","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02382","TRUE","does not rely on actual results of int calculations - overapproximation","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02383","FALSE","addition of tainted data to a map does not taint the map","TRUE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02462","FALSE","usage of an array as a source return does not make the array tainted","FALSE","TRUE","","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02463","FALSE","usage of an array as a source return does not make the array tainted","TRUE","TRUE","","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02464","FALSE","usage of an array as a source return does not make the array tainted","FALSE","TRUE","","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02465","FALSE","usage of an array as a source return does not make the array tainted","TRUE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02466","FALSE","usage of an array as a source return does not make the array tainted","TRUE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02467","FALSE","usage of an array as a source return does not make the array tainted","FALSE","FALSE","org.apache.commons.codec.binary.Base64 no class def + сам utbot падает на этом примере + reflection","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE"
"BenchmarkTest02468","FALSE","usage of an array as a source return does not make the array tainted","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02469","FALSE","usage of an array as a source return does not make the array tainted","TRUE","UNSURE","org.apache.commons.codec.binary.Base64 no class def + сам utbot падает на этом примере","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"BenchmarkTest02470","FALSE","usage of an array as a source return does not make the array tainted","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02471","FALSE","usage of an array as a source return does not make the array tainted","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02554","TRUE","does not rely on actual results of int calculations - overapproximation","FALSE","FALSE","difficult string manipulations","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02555","FALSE","string decoding operations","TRUE","FALSE","difficult string manipulations","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"BenchmarkTest02556","TRUE","","TRUE","FALSE","difficult string manipulations","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02557","FALSE","addition of tainted data into a list does not taint the list","FALSE","FALSE","difficult string manipulations","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02558","TRUE","does not rely on actual results of int calculations - overapproximation","FALSE","FALSE","difficult string manipulations","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BenchmarkTest02559","FALSE","URI creation with a tainted parameter does not taint the URI","TRUE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02560","TRUE","","TRUE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02561","FALSE","addition of tainted data into a list does not taint the list","TRUE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02562","TRUE","","TRUE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02563","FALSE","difficult dataflow","FALSE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE"
"BenchmarkTest02564","TRUE","","TRUE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02565","FALSE","string decoding operations","TRUE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"BenchmarkTest02566","TRUE","does not rely on the actual value that is picked via charAt(idx) - overapproximation","FALSE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02567","TRUE","","TRUE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02568","TRUE","does not rely on the actual value that is picked via charAt(idx) - overapproximation","FALSE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02569","TRUE","","TRUE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02570","FALSE","addition of tainted data into a list does not taint the list","FALSE","FALSE","difficult string manipulations","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"BenchmarkTest02664","TRUE","does not rely on the actual value that is picked via charAt(idx) - overapproximation","FALSE","TRUE","","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"BenchmarkTest02665","TRUE","does not rely on the actual value that is picked via charAt(idx) - overapproximation","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02666","FALSE","addition of tainted data into a list does not taint the list","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02667","TRUE","does not rely on actual results of int calculations - overapproximation","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02668","FALSE","addition of tainted data to a map does not taint the map","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"BenchmarkTest02669","FALSE","addition of tainted data into a list does not taint the list","FALSE","TRUE","","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
